block_idx,color_cue,condition,correct,cue_present,draw_trajectory,goes_in,good_cue,hole,kind,layout,num_bounces,response,rt,score,show_feedback,time_elapsed,trial,trial_index,trial_type,trials_completed,wall_cue,pid
4.0,background,5.0,False,False,True,False,True,standard_8,standard,200_2.2,1.0,yes,1469.0,6.0,True,388465.0,8.0,65.0,ball,55.0,False,0
4.0,background,5.0,True,True,True,True,True,standard_2,standard,0_2.2,1.0,yes,503.0,7.0,True,404059.0,9.0,66.0,ball,56.0,False,0
4.0,background,5.0,True,True,True,False,True,control_7,control,control,0.0,no,751.0,8.0,True,407815.0,10.0,67.0,ball,57.0,False,0
4.0,background,5.0,True,False,True,False,True,standard_1,standard,200_2.2,2.0,no,672.0,9.0,True,412857.0,11.0,68.0,ball,58.0,False,0
4.0,background,5.0,True,False,True,False,True,easy_9,easy,300_1.4,1.0,no,761.0,10.0,True,417219.0,12.0,69.0,ball,59.0,False,0
4.0,background,5.0,True,True,True,False,True,easy_8,easy,300_1.4,1.0,no,536.0,11.0,True,421315.0,13.0,70.0,ball,60.0,False,0
5.0,background,5.0,True,False,True,False,True,standard_4,standard,200_2.2,1.0,no,470.0,1.0,True,433141.0,1.0,72.0,ball,61.0,False,0
5.0,background,5.0,True,False,True,True,True,standard_6,standard,0_2.2,1.0,yes,592.0,2.0,True,438438.0,2.0,73.0,ball,62.0,False,0
5.0,background,5.0,False,False,True,True,True,standard_3,standard,0_2.2,2.0,no,738.0,2.0,True,443524.0,3.0,74.0,ball,63.0,False,0
5.0,background,5.0,True,True,True,True,True,control_6,control,control,0.0,yes,457.0,3.0,True,446796.0,4.0,75.0,ball,64.0,False,0
5.0,background,5.0,True,True,True,False,True,standard_13,standard,200_2.2,2.0,no,604.0,4.0,True,451826.0,5.0,76.0,ball,65.0,False,0
5.0,background,5.0,False,True,True,True,True,standard_19,standard,0_2.2,2.0,no,940.0,4.0,True,457159.0,6.0,77.0,ball,66.0,False,0
5.0,background,5.0,True,True,True,False,True,standard_16,standard,200_2.2,1.0,no,906.0,5.0,True,462502.0,7.0,78.0,ball,67.0,False,0
5.0,background,5.0,True,True,True,False,True,standard_12,standard,200_2.2,1.0,no,962.0,6.0,True,467993.0,8.0,79.0,ball,68.0,False,0
5.0,background,5.0,False,False,True,False,True,standard_20,standard,200_2.2,1.0,yes,615.0,6.0,True,473022.0,9.0,80.0,ball,69.0,False,0
5.0,background,5.0,True,True,True,True,True,standard_10,standard,0_2.2,1.0,yes,400.0,7.0,True,477881.0,10.0,81.0,ball,70.0,False,0
5.0,background,5.0,False,True,True,True,True,standard_18,standard,0_2.2,1.0,no,851.0,7.0,True,483158.0,11.0,82.0,ball,71.0,False,0
5.0,background,5.0,True,False,True,False,True,standard_17,standard,200_2.2,2.0,no,457.0,8.0,True,488063.0,12.0,83.0,ball,72.0,False,0
5.0,background,5.0,True,False,True,False,True,standard_21,standard,200_2.2,2.0,no,716.0,9.0,True,493249.0,13.0,84.0,ball,73.0,False,0
6.0,background,5.0,False,True,True,True,True,hard_7,hard,0_3.2,2.0,no,862.0,0.0,True,501360.0,1.0,86.0,ball,74.0,False,0
6.0,background,5.0,True,False,True,False,True,hard_1,hard,100_3.2,2.0,no,806.0,1.0,True,507750.0,2.0,87.0,ball,75.0,False,0
6.0,background,5.0,True,False,True,True,True,standard_2,standard,0_2.2,1.0,yes,457.0,2.0,True,512589.0,3.0,88.0,ball,76.0,False,0
6.0,background,5.0,True,False,True,False,True,standard_0,standard,200_2.2,1.0,no,627.0,3.0,True,517719.0,4.0,89.0,ball,77.0,False,0
6.0,background,5.0,False,True,True,True,True,hard_6,hard,0_3.2,2.0,no,379.0,3.0,True,523467.0,5.0,90.0,ball,78.0,False,0
6.0,background,5.0,True,True,True,False,True,standard_5,standard,200_2.2,2.0,no,615.0,4.0,True,528642.0,6.0,91.0,ball,79.0,False,0
6.0,background,5.0,True,True,True,False,True,standard_1,standard,200_2.2,2.0,no,816.0,5.0,True,533873.0,7.0,92.0,ball,80.0,False,0
6.0,background,5.0,True,True,True,False,True,standard_9,standard,200_2.2,2.0,no,434.0,6.0,True,538643.0,8.0,93.0,ball,81.0,False,0
6.0,background,5.0,True,True,True,True,True,control_0,control,control,0.0,yes,412.0,7.0,True,541826.0,9.0,94.0,ball,82.0,False,0
6.0,background,5.0,False,True,True,False,True,standard_8,standard,200_2.2,1.0,yes,548.0,7.0,True,546845.0,10.0,95.0,ball,83.0,False,0
6.0,background,5.0,True,False,True,True,True,standard_14,standard,0_2.2,1.0,yes,503.0,8.0,True,551851.0,11.0,96.0,ball,84.0,False,0
6.0,background,5.0,True,False,True,True,True,standard_15,standard,0_2.2,2.0,yes,784.0,9.0,True,557139.0,12.0,97.0,ball,85.0,False,0
6.0,background,5.0,False,True,True,True,True,standard_23,standard,0_2.2,2.0,no,660.0,9.0,True,563000.0,13.0,98.0,ball,86.0,False,0
7.0,background,5.0,True,True,True,True,True,control_4,control,control,0.0,yes,469.0,1.0,True,575474.0,1.0,100.0,ball,87.0,False,0
7.0,background,5.0,True,False,True,True,True,hard_14,hard,0_3.2,2.0,yes,1155.0,2.0,True,582102.0,2.0,101.0,ball,88.0,False,0
7.0,background,5.0,False,True,True,True,True,hard_11,hard,0_3.2,2.0,no,750.0,2.0,True,588245.0,3.0,102.0,ball,89.0,False,0
7.0,background,5.0,False,True,True,True,True,hard_10,hard,0_3.2,2.0,no,795.0,2.0,True,594419.0,4.0,103.0,ball,90.0,False,0
7.0,background,5.0,False,True,True,True,True,standard_22,standard,0_2.2,1.0,no,424.0,2.0,True,599315.0,5.0,104.0,ball,91.0,False,0
7.0,background,5.0,False,False,True,True,True,standard_7,standard,0_2.2,2.0,no,1166.0,2.0,True,604873.0,6.0,105.0,ball,92.0,False,0
7.0,background,5.0,True,True,True,True,True,standard_3,standard,0_2.2,2.0,yes,513.0,3.0,True,609846.0,7.0,106.0,ball,93.0,False,0
7.0,background,5.0,True,True,True,False,True,standard_17,standard,200_2.2,2.0,no,536.0,4.0,True,614829.0,8.0,107.0,ball,94.0,False,0
7.0,background,5.0,True,False,True,True,True,standard_19,standard,0_2.2,2.0,yes,763.0,5.0,True,619981.0,9.0,108.0,ball,95.0,False,0
7.0,background,5.0,True,True,True,False,True,hard_8,hard,100_3.2,2.0,no,734.0,6.0,True,626146.0,10.0,109.0,ball,96.0,False,0
7.0,background,5.0,True,False,True,False,True,hard_9,hard,100_3.2,2.0,no,682.0,7.0,True,632254.0,11.0,110.0,ball,97.0,False,0
7.0,background,5.0,False,False,True,True,True,standard_11,standard,0_2.2,2.0,no,1616.0,7.0,True,638285.0,12.0,111.0,ball,98.0,False,0
7.0,background,5.0,True,False,True,True,True,hard_3,hard,0_3.2,2.0,yes,1616.0,8.0,True,645529.0,13.0,112.0,ball,99.0,False,0
8.0,background,5.0,False,True,True,False,True,hard_13,hard,100_3.2,2.0,yes,818.0,0.0,True,653889.0,1.0,114.0,ball,100.0,False,0
8.0,background,5.0,False,True,True,False,True,hard_0,hard,100_3.2,2.0,yes,1199.0,0.0,True,660435.0,2.0,115.0,ball,101.0,False,0
8.0,background,5.0,True,False,True,False,True,hard_5,hard,100_3.2,2.0,no,1311.0,1.0,True,667141.0,3.0,116.0,ball,102.0,False,0
8.0,background,5.0,True,False,True,True,True,standard_18,standard,0_2.2,1.0,yes,930.0,2.0,True,672509.0,4.0,117.0,ball,103.0,False,0
8.0,background,5.0,True,True,True,False,True,hard_1,hard,100_3.2,2.0,no,952.0,3.0,True,678941.0,5.0,118.0,ball,104.0,False,0
8.0,background,5.0,True,False,True,True,True,hard_6,hard,0_3.2,2.0,yes,963.0,4.0,True,685490.0,6.0,119.0,ball,105.0,False,0
8.0,background,5.0,False,False,True,False,True,standard_13,standard,200_2.2,2.0,yes,705.0,4.0,True,690768.0,7.0,120.0,ball,106.0,False,0
8.0,background,5.0,True,False,True,False,True,hard_12,hard,100_3.2,2.0,no,694.0,5.0,True,696942.0,8.0,121.0,ball,107.0,False,0
8.0,background,5.0,False,False,True,True,True,hard_7,hard,0_3.2,2.0,no,637.0,5.0,True,703017.0,9.0,122.0,ball,108.0,False,0
8.0,background,5.0,True,False,True,False,True,hard_4,hard,100_3.2,2.0,no,940.0,6.0,True,709430.0,10.0,123.0,ball,109.0,False,0
8.0,background,5.0,False,True,True,True,True,hard_2,hard,0_3.2,2.0,no,559.0,6.0,True,715595.0,11.0,124.0,ball,110.0,False,0
8.0,background,5.0,True,True,True,False,True,control_5,control,control,0.0,no,660.0,7.0,True,719037.0,12.0,125.0,ball,111.0,False,0
8.0,background,5.0,True,True,True,False,True,standard_21,standard,200_2.2,2.0,no,1459.0,8.0,True,725002.0,13.0,126.0,ball,112.0,False,0
9.0,background,5.0,True,True,True,True,True,hard_3,hard,0_3.2,2.0,yes,1617.0,1.0,True,736442.0,1.0,128.0,ball,113.0,False,0
9.0,background,5.0,True,True,True,False,True,hard_4,hard,100_3.2,2.0,no,1278.0,2.0,True,743382.0,2.0,129.0,ball,114.0,False,0
9.0,background,5.0,True,False,True,False,True,hard_13,hard,100_3.2,2.0,no,513.0,3.0,True,750358.0,3.0,130.0,ball,115.0,False,0
9.0,background,5.0,False,False,True,True,True,hard_11,hard,0_3.2,2.0,no,648.0,3.0,True,756951.0,4.0,131.0,ball,116.0,False,0
9.0,background,5.0,False,True,True,False,True,hard_9,hard,100_3.2,2.0,yes,862.0,3.0,True,763296.0,5.0,132.0,ball,117.0,False,0
9.0,background,5.0,True,True,True,False,True,hard_5,hard,100_3.2,2.0,no,683.0,4.0,True,769347.0,6.0,133.0,ball,118.0,False,0
9.0,background,5.0,False,False,True,False,True,hard_0,hard,100_3.2,2.0,yes,975.0,4.0,True,775760.0,7.0,134.0,ball,119.0,False,0
9.0,background,5.0,True,False,True,False,True,hard_8,hard,100_3.2,2.0,no,1042.0,5.0,True,782365.0,8.0,135.0,ball,120.0,False,0
9.0,background,5.0,True,True,True,True,True,hard_14,hard,0_3.2,2.0,yes,784.0,6.0,True,788630.0,9.0,136.0,ball,121.0,False,0
9.0,background,5.0,True,False,True,True,True,hard_2,hard,0_3.2,2.0,yes,457.0,7.0,True,794492.0,10.0,137.0,ball,122.0,False,0
9.0,background,5.0,False,False,True,True,True,hard_10,hard,0_3.2,2.0,no,827.0,7.0,True,800702.0,11.0,138.0,ball,123.0,False,0
9.0,background,5.0,True,True,True,False,True,hard_12,hard,100_3.2,2.0,no,1065.0,8.0,True,807374.0,12.0,139.0,ball,124.0,False,0
10.0,background,5.0,False,True,True,True,True,critical_0,critical,0_3.2,2.0,no,840.0,0.0,False,817804.0,1.0,141.0,ball,125.0,False,0
10.0,background,5.0,False,True,True,False,True,critical_1,critical,100_3.2,2.0,yes,1280.0,0.0,False,821055.0,2.0,142.0,ball,126.0,False,0
10.0,background,5.0,False,True,True,True,True,critical_2,critical,0_3.2,2.0,no,862.0,0.0,False,823643.0,3.0,143.0,ball,127.0,False,0
10.0,background,5.0,True,True,True,False,True,critical_3,critical,100_3.2,2.0,no,771.0,1.0,False,826579.0,4.0,144.0,ball,128.0,False,0
10.0,background,5.0,True,True,True,True,False,critical_4,critical,0_3.2,2.0,yes,1279.0,2.0,False,829605.0,5.0,145.0,ball,129.0,False,0
10.0,background,5.0,True,True,True,False,True,filler_1,filler,200_2.2,2.0,no,997.0,3.0,False,832272.0,6.0,146.0,ball,130.0,False,0
10.0,background,5.0,True,True,True,False,True,filler_5,filler,200_2.2,2.0,no,963.0,4.0,False,834994.0,7.0,147.0,ball,131.0,False,0
10.0,background,5.0,False,True,True,False,False,critical_5,critical,100_3.2,2.0,yes,1391.0,4.0,False,838145.0,8.0,148.0,ball,132.0,False,0
10.0,background,5.0,True,True,True,False,True,filler_4,filler,200_2.2,1.0,no,2662.0,5.0,False,842802.0,9.0,149.0,ball,133.0,False,0
10.0,background,5.0,False,True,True,False,True,filler_0,filler,200_2.2,1.0,yes,423.0,5.0,False,847211.0,10.0,150.0,ball,134.0,False,0
10.0,background,5.0,False,True,True,True,False,critical_6,critical,0_3.2,2.0,no,1458.0,5.0,False,850542.0,11.0,151.0,ball,135.0,False,0
10.0,background,5.0,True,True,True,True,True,filler_2,filler,0_2.2,1.0,yes,817.0,6.0,False,853264.0,12.0,152.0,ball,136.0,False,0
10.0,background,5.0,True,True,True,True,True,filler_3,filler,0_2.2,2.0,yes,1718.0,7.0,False,856955.0,13.0,153.0,ball,137.0,False,0
10.0,background,5.0,True,True,True,False,False,critical_7,critical,100_3.2,2.0,no,1122.0,8.0,False,859654.0,14.0,154.0,ball,138.0,False,0
0.0,False,1.0,True,True,True,False,True,instruct_0,instruct,300_1.6,1.0,no,6348.0,1.0,True,128319.0,1.0,5.0,ball,1.0,False,1
0.0,False,1.0,True,True,True,False,True,instruct_1,instruct,300_1.6,2.0,no,6867.0,2.0,True,142821.0,2.0,6.0,ball,2.0,False,1
0.0,False,1.0,True,True,True,False,True,instruct_4,instruct,300_1.6,1.0,no,2875.0,3.0,True,151465.0,3.0,7.0,ball,3.0,False,1
0.0,False,1.0,True,True,True,True,True,instruct_6,instruct,0_1.6,1.0,yes,1894.0,4.0,True,160319.0,4.0,8.0,ball,4.0,False,1
0.0,False,1.0,True,True,True,True,True,instruct_2,instruct,0_1.6,1.0,yes,3638.0,5.0,True,170915.0,5.0,9.0,ball,5.0,False,1
0.0,False,1.0,True,True,True,False,True,instruct_5,instruct,300_1.6,2.0,no,2380.0,6.0,True,178618.0,6.0,10.0,ball,6.0,False,1
0.0,False,1.0,True,True,True,True,True,instruct_3,instruct,0_1.6,2.0,yes,1592.0,7.0,True,185852.0,7.0,11.0,ball,7.0,False,1
0.0,False,1.0,True,True,True,True,True,instruct_7,instruct,0_1.6,2.0,yes,1712.0,8.0,True,192226.0,8.0,12.0,ball,8.0,False,1
1.0,background,1.0,True,True,True,True,True,control_6,control,control,0.0,yes,1961.0,1.0,True,212134.0,1.0,16.0,ball,9.0,False,1
1.0,background,1.0,True,False,True,False,True,easy_1,easy,300_1.4,1.0,no,1973.0,2.0,True,218714.0,2.0,17.0,ball,10.0,False,1
1.0,background,1.0,True,True,True,True,True,easy_6,easy,0_1.4,1.0,yes,1534.0,3.0,True,224894.0,3.0,18.0,ball,11.0,False,1
1.0,background,1.0,True,False,True,True,True,easy_14,easy,0_1.4,1.0,yes,1624.0,4.0,True,231540.0,4.0,19.0,ball,12.0,False,1
1.0,background,1.0,True,False,True,False,True,easy_0,easy,300_1.4,1.0,no,1197.0,5.0,True,237694.0,5.0,20.0,ball,13.0,False,1
1.0,background,1.0,True,True,True,False,True,easy_9,easy,300_1.4,1.0,no,1208.0,6.0,True,243785.0,6.0,21.0,ball,14.0,False,1
1.0,background,1.0,True,True,True,True,True,easy_10,easy,0_1.4,1.0,yes,918.0,7.0,True,249224.0,7.0,22.0,ball,15.0,False,1
1.0,background,1.0,True,False,True,False,True,easy_13,easy,300_1.4,1.0,no,3879.0,8.0,True,257271.0,8.0,23.0,ball,16.0,False,1
1.0,background,1.0,False,True,True,False,True,easy_12,easy,300_1.4,1.0,yes,4150.0,8.0,True,265760.0,9.0,24.0,ball,17.0,False,1
1.0,background,1.0,False,True,True,False,True,easy_4,easy,300_1.4,1.0,yes,2078.0,8.0,True,272379.0,10.0,25.0,ball,18.0,False,1
1.0,background,1.0,True,True,True,False,True,easy_5,easy,300_1.4,1.0,no,1529.0,9.0,True,278227.0,11.0,26.0,ball,19.0,False,1
1.0,background,1.0,True,False,True,False,True,easy_8,easy,300_1.4,1.0,no,1748.0,10.0,True,285092.0,12.0,27.0,ball,20.0,False,1
1.0,background,1.0,True,False,True,True,True,easy_7,easy,0_1.4,1.0,yes,2070.0,11.0,True,291253.0,13.0,28.0,ball,21.0,False,1
2.0,background,1.0,True,False,True,True,True,standard_23,standard,0_2.2,2.0,yes,4636.0,1.0,True,304627.0,1.0,30.0,ball,22.0,False,1
2.0,background,1.0,True,False,True,True,True,easy_11,easy,0_1.4,1.0,yes,1070.0,2.0,True,309817.0,2.0,31.0,ball,23.0,False,1
2.0,background,1.0,True,True,True,True,True,easy_7,easy,0_1.4,1.0,yes,863.0,3.0,True,315303.0,3.0,32.0,ball,24.0,False,1
2.0,background,1.0,True,False,True,False,True,easy_9,easy,300_1.4,1.0,no,1001.0,4.0,True,320327.0,4.0,33.0,ball,25.0,False,1
2.0,background,1.0,True,True,True,True,True,easy_14,easy,0_1.4,1.0,yes,901.0,5.0,True,325446.0,5.0,34.0,ball,26.0,False,1
2.0,background,1.0,True,False,True,True,True,easy_6,easy,0_1.4,1.0,yes,890.0,6.0,True,330230.0,6.0,35.0,ball,27.0,False,1
2.0,background,1.0,True,True,True,True,True,control_4,control,control,0.0,yes,1078.0,7.0,True,334451.0,7.0,36.0,ball,28.0,False,1
2.0,background,1.0,True,False,True,False,True,easy_5,easy,300_1.4,1.0,no,955.0,8.0,True,339286.0,8.0,37.0,ball,29.0,False,1
2.0,background,1.0,True,True,True,True,True,standard_14,standard,0_2.2,1.0,yes,848.0,9.0,True,345132.0,9.0,38.0,ball,30.0,False,1
2.0,background,1.0,True,True,True,False,True,easy_1,easy,300_1.4,1.0,no,1071.0,10.0,True,350367.0,10.0,39.0,ball,31.0,False,1
2.0,background,1.0,True,True,True,True,True,easy_2,easy,0_1.4,1.0,yes,1979.0,11.0,True,356534.0,11.0,40.0,ball,32.0,False,1
2.0,background,1.0,True,True,True,True,True,standard_18,standard,0_2.2,1.0,yes,1167.0,12.0,True,362584.0,12.0,41.0,ball,33.0,False,1
2.0,background,1.0,True,True,True,True,True,easy_3,easy,0_1.4,1.0,yes,1984.0,13.0,True,368480.0,13.0,42.0,ball,34.0,False,1
3.0,background,1.0,True,False,True,True,True,easy_10,easy,0_1.4,1.0,yes,712.0,1.0,True,376071.0,1.0,44.0,ball,35.0,False,1
3.0,background,1.0,False,False,True,False,True,standard_12,standard,200_2.2,1.0,yes,1492.0,1.0,True,382427.0,2.0,45.0,ball,36.0,False,1
3.0,background,1.0,True,False,True,True,True,standard_6,standard,0_2.2,1.0,yes,652.0,2.0,True,387847.0,3.0,46.0,ball,37.0,False,1
3.0,background,1.0,True,True,True,True,True,standard_22,standard,0_2.2,1.0,yes,652.0,3.0,True,393308.0,4.0,47.0,ball,38.0,False,1
3.0,background,1.0,True,True,True,False,True,easy_8,easy,300_1.4,1.0,no,1900.0,4.0,True,399365.0,5.0,48.0,ball,39.0,False,1
3.0,background,1.0,True,False,True,True,True,standard_11,standard,0_2.2,2.0,yes,2583.0,5.0,True,406850.0,6.0,49.0,ball,40.0,False,1
3.0,background,1.0,False,True,True,False,True,standard_21,standard,200_2.2,2.0,yes,1446.0,5.0,True,414203.0,7.0,50.0,ball,41.0,False,1
3.0,background,1.0,True,True,True,False,True,easy_0,easy,300_1.4,1.0,no,1336.0,6.0,True,419541.0,8.0,51.0,ball,42.0,False,1
3.0,background,1.0,True,False,True,False,True,easy_12,easy,300_1.4,1.0,no,1794.0,7.0,True,425348.0,9.0,52.0,ball,43.0,False,1
3.0,background,1.0,True,True,True,False,True,easy_13,easy,300_1.4,1.0,no,1211.0,8.0,True,430554.0,10.0,53.0,ball,44.0,False,1
3.0,background,1.0,True,True,True,False,True,standard_5,standard,200_2.2,2.0,no,686.0,9.0,True,435815.0,11.0,54.0,ball,45.0,False,1
3.0,background,1.0,True,True,True,False,True,control_3,control,control,0.0,no,843.0,10.0,True,439629.0,12.0,55.0,ball,46.0,False,1
