key_press,rt,time_elapsed,trial_index,trial_type,pid
32.0,1935.0,394894.0,43.0,text,8
32.0,5333.0,463648.0,57.0,text,8
32.0,10106.0,524472.0,71.0,text,8
32.0,1922.0,629399.0,85.0,text,8
32.0,1638.0,698333.0,99.0,text,8
32.0,1481.0,777421.0,113.0,text,8
32.0,2042.0,857917.0,127.0,text,8
32.0,2114.0,956671.0,140.0,text,8
32.0,1243.0,1061910.0,155.0,text,8
32.0,4764.0,4772.0,0.0,text,9
32.0,11245.0,17030.0,1.0,text,9
81.0,21145.0,39189.0,2.0,text,9
32.0,12612.0,81074.0,4.0,text,9
32.0,8064.0,149208.0,14.0,text,9
32.0,1845.0,152067.0,15.0,text,9
32.0,2050.0,198675.0,29.0,text,9
32.0,1603.0,236347.0,43.0,text,9
32.0,1165.0,274645.0,57.0,text,9
32.0,1054.0,311141.0,71.0,text,9
32.0,1208.0,344633.0,85.0,text,9
32.0,1639.0,378159.0,99.0,text,9
32.0,892.0,410695.0,113.0,text,9
32.0,837.0,443098.0,127.0,text,9
32.0,973.0,470589.0,140.0,text,9
32.0,749.0,506508.0,155.0,text,9
32.0,24515.0,24521.0,0.0,text,10
32.0,19613.0,45151.0,1.0,text,10
81.0,76360.0,122519.0,2.0,text,10
81.0,29129.0,202713.0,4.0,text,10
32.0,7492.0,245317.0,6.0,text,10
32.0,21180.0,361971.0,16.0,text,10
32.0,4144.0,367123.0,17.0,text,10
32.0,5813.0,455235.0,31.0,text,10
32.0,3473.0,529013.0,45.0,text,10
32.0,2429.0,608237.0,59.0,text,10
32.0,3993.0,694031.0,73.0,text,10
32.0,1731.0,796821.0,87.0,text,10
32.0,2811.0,887271.0,101.0,text,10
32.0,1619.0,997387.0,115.0,text,10
32.0,2956.0,1084844.0,129.0,text,10
32.0,3262.0,1177116.0,142.0,text,10
32.0,1707.0,1280391.0,157.0,text,10
32.0,4711.0,4717.0,0.0,text,11
32.0,17923.0,23650.0,1.0,text,11
81.0,70739.0,95397.0,2.0,text,11
32.0,2060.0,110484.0,4.0,text,11
32.0,2893.0,163070.0,14.0,text,11
32.0,1059.0,165130.0,15.0,text,11
32.0,3019.0,224754.0,29.0,text,11
32.0,1199.0,284524.0,43.0,text,11
32.0,1083.0,350090.0,57.0,text,11
32.0,837.0,423222.0,71.0,text,11
32.0,762.0,491844.0,85.0,text,11
32.0,129426.0,688969.0,99.0,text,11
32.0,706.0,767616.0,113.0,text,11
32.0,828.0,843461.0,127.0,text,11
32.0,828.0,925846.0,140.0,text,11
32.0,1635.0,981841.0,155.0,text,11
32.0,3792.0,3796.0,0.0,text,12
32.0,41007.0,45810.0,1.0,text,12
81.0,461114.0,507931.0,2.0,text,12
32.0,3598.0,537555.0,4.0,text,12
32.0,30413.0,629129.0,14.0,text,12
32.0,1030.0,631168.0,15.0,text,12
32.0,1804.0,740786.0,29.0,text,12
32.0,1822.0,821906.0,43.0,text,12
32.0,3895.0,914770.0,57.0,text,12
32.0,16449.0,1023587.0,71.0,text,12
32.0,1317.0,1121626.0,85.0,text,12
32.0,1154.0,1222291.0,99.0,text,12
32.0,3064.0,1348755.0,113.0,text,12
32.0,1077.0,1455866.0,127.0,text,12
32.0,2137.0,1566346.0,140.0,text,12
32.0,2468.0,1641179.0,155.0,text,12
32.0,1894.0,1900.0,0.0,text,13
32.0,8963.0,11869.0,1.0,text,13
81.0,22401.0,35277.0,2.0,text,13
81.0,19951.0,77679.0,4.0,text,13
32.0,3175.0,93058.0,6.0,text,13
32.0,37503.0,198597.0,16.0,text,13
32.0,1637.0,201239.0,17.0,text,13
32.0,4792.0,253008.0,31.0,text,13
32.0,1753.0,303822.0,45.0,text,13
32.0,1975.0,351211.0,59.0,text,13
32.0,1541.0,399543.0,73.0,text,13
32.0,2804.0,449674.0,87.0,text,13
32.0,863.0,492914.0,101.0,text,13
32.0,3323.0,533667.0,115.0,text,13
32.0,2157.0,571276.0,129.0,text,13
32.0,3104.0,621006.0,142.0,text,13
32.0,2576.0,666665.0,157.0,text,13
32.0,10462.0,10466.0,0.0,text,14
32.0,21232.0,32709.0,1.0,text,14
81.0,39107.0,72823.0,2.0,text,14
32.0,1812.0,100245.0,4.0,text,14
32.0,4818.0,167534.0,14.0,text,14
32.0,1043.0,169580.0,15.0,text,14
32.0,2151.0,240660.0,29.0,text,14
32.0,1051.0,311637.0,43.0,text,14
32.0,1541.0,393206.0,57.0,text,14
32.0,1334.0,535622.0,71.0,text,14
32.0,1365.0,739085.0,85.0,text,14
32.0,1658.0,831846.0,99.0,text,14
32.0,1841.0,983944.0,113.0,text,14
32.0,1099.0,1075254.0,127.0,text,14
32.0,2688.0,1169617.0,140.0,text,14
32.0,2869.0,1218374.0,155.0,text,14
32.0,4804.0,4810.0,0.0,text,15
32.0,12311.0,18130.0,1.0,text,15
81.0,39874.0,59018.0,2.0,text,15
32.0,4424.0,81603.0,4.0,text,15
32.0,14610.0,166354.0,14.0,text,15
32.0,991.0,168352.0,15.0,text,15
32.0,4556.0,222777.0,29.0,text,15
32.0,1569.0,274664.0,43.0,text,15
32.0,1402.0,323657.0,57.0,text,15
32.0,1371.0,374365.0,71.0,text,15
32.0,1012.0,430266.0,85.0,text,15
32.0,1291.0,498778.0,99.0,text,15
32.0,1218.0,565242.0,113.0,text,15
32.0,993.0,625496.0,127.0,text,15
32.0,2464.0,677083.0,140.0,text,15
32.0,1207.0,737517.0,155.0,text,15
32.0,2037.0,2046.0,0.0,text,16
32.0,12574.0,15638.0,1.0,text,16
81.0,32400.0,49053.0,2.0,text,16
32.0,2162.0,73185.0,4.0,text,16
32.0,4915.0,144642.0,14.0,text,16
32.0,1648.0,147295.0,15.0,text,16
32.0,12198.0,245774.0,29.0,text,16
32.0,1309.0,338249.0,43.0,text,16
32.0,1834.0,427752.0,57.0,text,16
32.0,1120.0,523811.0,71.0,text,16
32.0,671.0,625535.0,85.0,text,16
32.0,713.0,718430.0,99.0,text,16
32.0,702.0,824766.0,113.0,text,16
32.0,793.0,921841.0,127.0,text,16
32.0,3756.0,1027528.0,140.0,text,16
32.0,1988.0,1106427.0,155.0,text,16
32.0,4083.0,4086.0,0.0,text,17
32.0,25035.0,30126.0,1.0,text,17
81.0,34948.0,66081.0,2.0,text,17
32.0,3736.0,106864.0,4.0,text,17
32.0,3089.0,209835.0,14.0,text,17
32.0,1448.0,212285.0,15.0,text,17
32.0,1801.0,297750.0,29.0,text,17
32.0,3221.0,387608.0,43.0,text,17
32.0,1141.0,479344.0,57.0,text,17
32.0,676.0,572577.0,71.0,text,17
32.0,969.0,680008.0,85.0,text,17
32.0,1006.0,781700.0,99.0,text,17
32.0,1606.0,915469.0,113.0,text,17
32.0,603.0,1024139.0,127.0,text,17
32.0,2972.0,1126986.0,140.0,text,17
32.0,2131.0,1266572.0,155.0,text,17
32.0,3618.0,3621.0,0.0,text,18
32.0,13521.0,18148.0,1.0,text,18
81.0,25651.0,44804.0,2.0,text,18
32.0,4436.0,63030.0,4.0,text,18
32.0,10476.0,135517.0,14.0,text,18
32.0,2162.0,138685.0,15.0,text,18
32.0,7.0,208171.0,29.0,text,18
32.0,1176.0,262896.0,43.0,text,18
32.0,3688.0,302422.0,57.0,text,18
32.0,2832.0,343907.0,71.0,text,18
32.0,2319.0,388833.0,85.0,text,18
32.0,1240.0,429527.0,99.0,text,18
32.0,3131.0,477456.0,113.0,text,18
32.0,1184.0,522606.0,127.0,text,18
32.0,2089.0,580306.0,140.0,text,18
32.0,2227.0,636926.0,155.0,text,18
32.0,5833.0,5844.0,0.0,text,19
32.0,22613.0,29486.0,1.0,text,19
81.0,65996.0,96500.0,2.0,text,19
81.0,20220.0,145428.0,4.0,text,19
32.0,16199.0,170631.0,6.0,text,19
32.0,39688.0,271639.0,16.0,text,19
32.0,2235.0,274888.0,17.0,text,19
32.0,19845.0,342173.0,31.0,text,19
32.0,6690.0,396145.0,45.0,text,19
32.0,15500.0,457515.0,59.0,text,19
32.0,5414.0,503910.0,73.0,text,19
32.0,2082.0,544778.0,87.0,text,19
32.0,1375.0,587620.0,101.0,text,19
32.0,1324.0,626684.0,115.0,text,19
32.0,2103.0,666461.0,129.0,text,19
32.0,2987.0,701710.0,142.0,text,19
32.0,4701.0,744089.0,157.0,text,19
32.0,218152.0,218156.0,0.0,text,20
32.0,24429.0,243610.0,1.0,text,20
81.0,23258.0,267874.0,2.0,text,20
81.0,32465.0,313973.0,4.0,text,20
32.0,2731.0,328900.0,6.0,text,20
32.0,28799.0,412822.0,16.0,text,20
32.0,1151.0,414982.0,17.0,text,20
32.0,27102.0,489562.0,31.0,text,20
32.0,1581.0,535354.0,45.0,text,20
32.0,1294.0,577827.0,59.0,text,20
32.0,1226.0,626349.0,73.0,text,20
32.0,1202.0,669654.0,87.0,text,20
32.0,702.0,720239.0,101.0,text,20
32.0,1020.0,760634.0,115.0,text,20
32.0,921.0,804682.0,129.0,text,20
32.0,1804.0,848003.0,142.0,text,20
32.0,1670.0,897717.0,157.0,text,20
32.0,2401.0,2408.0,0.0,text,21
32.0,11632.0,15068.0,1.0,text,21
81.0,23281.0,39372.0,2.0,text,21
32.0,1456.0,50540.0,4.0,text,21
32.0,8696.0,125682.0,14.0,text,21
32.0,1282.0,127980.0,15.0,text,21
32.0,6296.0,183885.0,29.0,text,21
32.0,1287.0,229457.0,43.0,text,21
32.0,40047.0,310648.0,57.0,text,21
32.0,916.0,354110.0,71.0,text,21
32.0,882.0,394818.0,85.0,text,21
32.0,931.0,438301.0,99.0,text,21
32.0,572.0,485532.0,113.0,text,21
32.0,548.0,532539.0,127.0,text,21
32.0,1509.0,577882.0,140.0,text,21
32.0,974.0,629294.0,155.0,text,21
32.0,2152.0,2156.0,0.0,text,22
32.0,9713.0,12877.0,1.0,text,22
81.0,8574.0,22453.0,2.0,text,22
81.0,13017.0,52038.0,4.0,text,22
32.0,2391.0,61996.0,6.0,text,22
32.0,14422.0,132762.0,16.0,text,22
32.0,862.0,134637.0,17.0,text,22
32.0,2312.0,199393.0,31.0,text,22
32.0,856.0,262816.0,45.0,text,22
32.0,755.0,330180.0,59.0,text,22
32.0,1421.0,397117.0,73.0,text,22
32.0,1859.0,470009.0,87.0,text,22
32.0,507.0,542579.0,101.0,text,22
32.0,746.0,617910.0,115.0,text,22
32.0,709.0,697821.0,129.0,text,22
32.0,863.0,774737.0,142.0,text,22
32.0,2290.0,819499.0,157.0,text,22
32.0,6857.0,6864.0,0.0,text,23
32.0,28314.0,36187.0,1.0,text,23
81.0,45778.0,82977.0,2.0,text,23
32.0,5332.0,111394.0,4.0,text,23
32.0,11471.0,221671.0,14.0,text,23
32.0,2147.0,224827.0,15.0,text,23
32.0,5109.0,299600.0,29.0,text,23
32.0,2963.0,377087.0,43.0,text,23
32.0,6354.0,465726.0,57.0,text,23
32.0,1802.0,560603.0,71.0,text,23
32.0,1893.0,659138.0,85.0,text,23
32.0,1790.0,740417.0,99.0,text,23
32.0,1559.0,864822.0,113.0,text,23
32.0,6054.0,985016.0,127.0,text,23
32.0,1658.0,1096469.0,140.0,text,23
32.0,1126.0,1214708.0,155.0,text,23
32.0,20526.0,20530.0,0.0,text,24
32.0,21225.0,42763.0,1.0,text,24
81.0,16011.0,59779.0,2.0,text,24
81.0,11312.0,91814.0,4.0,text,24
32.0,72643.0,175305.0,6.0,text,24
32.0,7348.0,264186.0,16.0,text,24
32.0,1480.0,266670.0,17.0,text,24
32.0,1974.0,313919.0,31.0,text,24
32.0,1409.0,355873.0,45.0,text,24
32.0,1060.0,403733.0,59.0,text,24
32.0,960.0,449002.0,73.0,text,24
32.0,215.0,487064.0,87.0,text,24
32.0,1080.0,529081.0,101.0,text,24
32.0,1151.0,577046.0,115.0,text,24
32.0,1040.0,627640.0,129.0,text,24
32.0,2316.0,683318.0,142.0,text,24
32.0,971.0,750097.0,157.0,text,24
32.0,3798.0,3803.0,0.0,text,25
32.0,24825.0,29641.0,1.0,text,25
81.0,25130.0,55785.0,2.0,text,25
81.0,17571.0,97656.0,4.0,text,25
81.0,13641.0,126096.0,6.0,text,25
81.0,61269.0,208784.0,8.0,text,25
32.0,2972.0,240761.0,10.0,text,25
32.0,5019.0,308185.0,20.0,text,25
32.0,1670.0,310856.0,21.0,text,25
32.0,4160.0,411873.0,35.0,text,25
32.0,768.0,477424.0,49.0,text,25
32.0,906.0,551871.0,63.0,text,25
32.0,1035.0,630040.0,77.0,text,25
32.0,896.0,704575.0,91.0,text,25
32.0,1156.0,789912.0,105.0,text,25
32.0,14157.0,897505.0,119.0,text,25
32.0,873.0,989704.0,133.0,text,25
32.0,1216.0,1096417.0,146.0,text,25
32.0,2074.0,1162783.0,161.0,text,25
32.0,4980.0,4984.0,0.0,text,26
32.0,612436.0,618435.0,1.0,text,26
81.0,27064.0,646530.0,2.0,text,26
32.0,1600.0,656000.0,4.0,text,26
32.0,4408.0,717198.0,14.0,text,26
32.0,920.0,719133.0,15.0,text,26
32.0,758.0,755747.0,29.0,text,26
32.0,1037.0,790466.0,43.0,text,26
32.0,1039.0,829345.0,57.0,text,26
32.0,602.0,866487.0,71.0,text,26
32.0,519.0,904822.0,85.0,text,26
32.0,481.0,944221.0,99.0,text,26
32.0,537.0,996384.0,113.0,text,26
32.0,409.0,1036465.0,127.0,text,26
32.0,631.0,1090151.0,140.0,text,26
32.0,654.0,1154293.0,155.0,text,26
32.0,2556.0,2559.0,0.0,text,27
32.0,8627.0,12215.0,1.0,text,27
81.0,21783.0,35020.0,2.0,text,27
32.0,2201.0,63946.0,4.0,text,27
32.0,8348.0,131022.0,14.0,text,27
32.0,1351.0,133391.0,15.0,text,27
32.0,2535.0,192626.0,29.0,text,27
32.0,1236.0,239173.0,43.0,text,27
32.0,711.0,293717.0,57.0,text,27
32.0,1244.0,343730.0,71.0,text,27
32.0,1318.0,400192.0,85.0,text,27
32.0,1215.0,435708.0,99.0,text,27
32.0,1225.0,477086.0,113.0,text,27
32.0,714.0,516063.0,127.0,text,27
32.0,624.0,565491.0,140.0,text,27
32.0,1104.0,624963.0,155.0,text,27
32.0,31475.0,31493.0,0.0,text,28
32.0,4898.0,37477.0,1.0,text,28
81.0,3839.0,42332.0,2.0,text,28
32.0,3252.0,59736.0,4.0,text,28
32.0,6785.0,137798.0,14.0,text,28
32.0,1963.0,140771.0,15.0,text,28
32.0,3352.0,221267.0,29.0,text,28
32.0,1840.0,294643.0,43.0,text,28
32.0,2116.0,371567.0,57.0,text,28
32.0,3325.0,453664.0,71.0,text,28
32.0,1617.0,536102.0,85.0,text,28
32.0,5531.0,631064.0,99.0,text,28
32.0,1577.0,723246.0,113.0,text,28
32.0,2276.0,820573.0,127.0,text,28
32.0,6031.0,914158.0,140.0,text,28
32.0,5026.0,979887.0,155.0,text,28
32.0,2311.0,2313.0,0.0,text,29
32.0,19301.0,22617.0,1.0,text,29
81.0,31727.0,55350.0,2.0,text,29
32.0,3049.0,81961.0,4.0,text,29
32.0,27137.0,170680.0,14.0,text,29
32.0,1064.0,172751.0,15.0,text,29
32.0,326.0,213979.0,29.0,text,29
32.0,2013.0,282574.0,43.0,text,29
32.0,252.0,323669.0,57.0,text,29
32.0,1147.0,367630.0,71.0,text,29
32.0,878.0,418172.0,85.0,text,29
32.0,886.0,463325.0,99.0,text,29
32.0,1042.0,499243.0,113.0,text,29
32.0,882.0,548025.0,127.0,text,29
32.0,1175.0,595318.0,140.0,text,29
32.0,1157.0,644963.0,155.0,text,29
32.0,2501.0,2504.0,0.0,text,30
32.0,265316.0,268826.0,1.0,text,30
81.0,21052.0,290886.0,2.0,text,30
32.0,1081.0,304499.0,4.0,text,30
32.0,5365.0,395359.0,14.0,text,30
32.0,2126.0,398486.0,15.0,text,30
32.0,5605.0,806081.0,29.0,text,30
32.0,1022.0,876733.0,43.0,text,30
32.0,897.0,962158.0,57.0,text,30
32.0,38555.0,1087366.0,71.0,text,30
32.0,772.0,1207497.0,85.0,text,30
32.0,933.0,1298458.0,99.0,text,30
32.0,663.0,1382578.0,113.0,text,30
32.0,1348.0,1471749.0,127.0,text,30
32.0,996.0,1548421.0,140.0,text,30
32.0,907.0,1594841.0,155.0,text,30
32.0,3923.0,3929.0,0.0,text,31
32.0,52394.0,57420.0,1.0,text,31
81.0,49896.0,108354.0,2.0,text,31
81.0,19234.0,156355.0,4.0,text,31
32.0,3792.0,170918.0,6.0,text,31
32.0,7273.0,242385.0,16.0,text,31
32.0,1231.0,244643.0,17.0,text,31
32.0,4105.0,298201.0,31.0,text,31
32.0,4018.0,352406.0,45.0,text,31
32.0,2360.0,398689.0,59.0,text,31
32.0,1958.0,444910.0,73.0,text,31
32.0,2591.0,491333.0,87.0,text,31
32.0,2282.0,546246.0,101.0,text,31
32.0,2401.0,604490.0,115.0,text,31
32.0,2224.0,660099.0,129.0,text,31
32.0,4574.0,719058.0,142.0,text,31
32.0,3262.0,788544.0,157.0,text,31
32.0,4208.0,4215.0,0.0,text,32
32.0,27894.0,33123.0,1.0,text,32
81.0,37279.0,71416.0,2.0,text,32
32.0,2574.0,87354.0,4.0,text,32
32.0,7016.0,156620.0,14.0,text,32
32.0,1114.0,158737.0,15.0,text,32
32.0,1250.0,240752.0,29.0,text,32
32.0,862.0,333049.0,43.0,text,32
32.0,44806.0,485171.0,57.0,text,32
32.0,1224.0,574082.0,71.0,text,32
32.0,724.0,676608.0,85.0,text,32
32.0,9561.0,789722.0,99.0,text,32
32.0,2165.0,905528.0,113.0,text,32
32.0,852.0,1132565.0,127.0,text,32
32.0,4818.0,1265729.0,140.0,text,32
32.0,2617.0,1352113.0,155.0,text,32
32.0,11449.0,11456.0,0.0,text,33
32.0,34137.0,46614.0,1.0,text,33
81.0,60460.0,108087.0,2.0,text,33
32.0,2182.0,131110.0,4.0,text,33
32.0,4919.0,198923.0,14.0,text,33
32.0,816.0,200743.0,15.0,text,33
32.0,29403.0,327659.0,29.0,text,33
32.0,934.0,411496.0,43.0,text,33
32.0,980.0,492085.0,57.0,text,33
32.0,637.0,571449.0,71.0,text,33
32.0,689.0,648809.0,85.0,text,33
32.0,794.0,725432.0,99.0,text,33
32.0,528.0,816014.0,113.0,text,33
32.0,1069.0,908075.0,127.0,text,33
32.0,873.0,1009650.0,140.0,text,33
32.0,2688.0,1068592.0,155.0,text,33
32.0,1864.0,1872.0,0.0,text,34
32.0,24462.0,27342.0,1.0,text,34
81.0,30250.0,58601.0,2.0,text,34
81.0,9509.0,95025.0,4.0,text,34
32.0,4621.0,115745.0,6.0,text,34
32.0,6981.0,185445.0,16.0,text,34
32.0,1137.0,187589.0,17.0,text,34
32.0,3231.0,242390.0,31.0,text,34
32.0,1084.0,286272.0,45.0,text,34
32.0,1611.0,350274.0,59.0,text,34
32.0,1237.0,388354.0,73.0,text,34
32.0,1309.0,427319.0,87.0,text,34
32.0,1139.0,491418.0,101.0,text,34
32.0,1516.0,524707.0,115.0,text,34
32.0,1578.0,554573.0,129.0,text,34
32.0,1572.0,583460.0,142.0,text,34
32.0,4940.0,623106.0,157.0,text,34
32.0,2539.0,2543.0,0.0,text,35
32.0,9883.0,13432.0,1.0,text,35
81.0,13418.0,27855.0,2.0,text,35
81.0,18015.0,70526.0,4.0,text,35
81.0,638.0,77243.0,6.0,text,35
32.0,1770.0,83599.0,8.0,text,35
32.0,2956.0,139793.0,18.0,text,35
32.0,2734.0,143528.0,19.0,text,35
32.0,2638.0,213166.0,33.0,text,35
32.0,700.0,282545.0,47.0,text,35
32.0,670.0,355266.0,61.0,text,35
32.0,626.0,425308.0,75.0,text,35
32.0,694.0,495779.0,89.0,text,35
32.0,606.0,571345.0,103.0,text,35
32.0,1498.0,649691.0,117.0,text,35
32.0,417.0,727440.0,131.0,text,35
32.0,2778.0,811410.0,144.0,text,35
32.0,1000.0,851888.0,159.0,text,35
32.0,3654.0,3658.0,0.0,text,36
32.0,13288.0,17977.0,1.0,text,36
81.0,38634.0,57629.0,2.0,text,36
32.0,2521.0,82787.0,4.0,text,36
32.0,231685.0,394267.0,14.0,text,36
32.0,2117.0,397386.0,15.0,text,36
32.0,3470.0,484238.0,29.0,text,36
32.0,1214.0,573502.0,43.0,text,36
32.0,58299.0,720788.0,57.0,text,36
32.0,690.0,804617.0,71.0,text,36
32.0,763.0,890142.0,85.0,text,36
32.0,922.0,1113373.0,99.0,text,36
32.0,1198.0,1219850.0,113.0,text,36
32.0,293.0,1316044.0,127.0,text,36
32.0,5020.0,1411667.0,140.0,text,36
32.0,2195.0,1476866.0,155.0,text,36
32.0,5708.0,5717.0,0.0,text,37
32.0,26198.0,32935.0,1.0,text,37
81.0,39256.0,73198.0,2.0,text,37
32.0,4583.0,119709.0,4.0,text,37
32.0,7244.0,224492.0,14.0,text,37
32.0,2969.0,228473.0,15.0,text,37
32.0,2019.0,339815.0,29.0,text,37
32.0,1092.0,420843.0,43.0,text,37
32.0,1348.0,508297.0,57.0,text,37
32.0,1018.0,579734.0,71.0,text,37
32.0,634.0,659452.0,85.0,text,37
32.0,1055.0,794383.0,99.0,text,37
32.0,927.0,875684.0,113.0,text,37
32.0,1835.0,961457.0,127.0,text,37
32.0,1325.0,1040981.0,140.0,text,37
32.0,2368.0,1083090.0,155.0,text,37
32.0,7058.0,7066.0,0.0,text,38
32.0,10881.0,18959.0,1.0,text,38
81.0,18410.0,38383.0,2.0,text,38
81.0,5037.0,67528.0,4.0,text,38
81.0,903.0,76105.0,6.0,text,38
81.0,585.0,88128.0,8.0,text,38
32.0,2323.0,95854.0,10.0,text,38
32.0,3443.0,152536.0,20.0,text,38
32.0,1407.0,154954.0,21.0,text,38
32.0,9678.0,9688.0,0.0,text,39
32.0,21418.0,32147.0,1.0,text,39
81.0,56974.0,90129.0,2.0,text,39
32.0,7136.0,173748.0,4.0,text,39
32.0,17186.0,260800.0,14.0,text,39
32.0,1204.0,263029.0,15.0,text,39
32.0,3826.0,319996.0,29.0,text,39
32.0,1590.0,369838.0,43.0,text,39
32.0,1515.0,422281.0,57.0,text,39
32.0,1149.0,470442.0,71.0,text,39
32.0,1231.0,511797.0,85.0,text,39
32.0,688.0,549770.0,99.0,text,39
32.0,1100.0,590179.0,113.0,text,39
32.0,266.0,629155.0,127.0,text,39
32.0,1583.0,681018.0,140.0,text,39
32.0,1294.0,754413.0,155.0,text,39
32.0,2741.0,2747.0,0.0,text,40
32.0,2478.0,6249.0,1.0,text,40
