key_press,rt,time_elapsed,trial_index,trial_type,pid
32.0,1418.0,631920.0,87.0,text,38
32.0,2110.0,694599.0,101.0,text,38
32.0,948.0,748723.0,115.0,text,38
32.0,1070.0,790742.0,129.0,text,38
32.0,2430.0,827750.0,142.0,text,38
32.0,1395.0,877153.0,157.0,text,38
32.0,5381.0,5383.0,0.0,text,39
32.0,38686.0,45076.0,1.0,text,39
81.0,49644.0,95725.0,2.0,text,39
81.0,33327.0,238884.0,4.0,text,39
32.0,15264.0,287210.0,6.0,text,39
32.0,9462.0,361303.0,16.0,text,39
32.0,3536.0,365841.0,17.0,text,39
32.0,4022.0,456337.0,31.0,text,39
32.0,5711.0,575016.0,45.0,text,39
32.0,4712.0,700787.0,59.0,text,39
32.0,179.0,839135.0,73.0,text,39
32.0,6845.0,971979.0,87.0,text,39
32.0,5151.0,1074305.0,101.0,text,39
32.0,4976.0,1162639.0,115.0,text,39
32.0,1741.0,1263468.0,129.0,text,39
32.0,2436.0,1355281.0,142.0,text,39
32.0,2348.0,1411308.0,157.0,text,39
32.0,5224.0,5229.0,0.0,text,40
32.0,30189.0,36451.0,1.0,text,40
81.0,83211.0,120678.0,2.0,text,40
81.0,25407.0,178001.0,4.0,text,40
32.0,4214.0,212699.0,6.0,text,40
32.0,15386.0,289660.0,16.0,text,40
32.0,1557.0,292224.0,17.0,text,40
32.0,1103.0,348745.0,31.0,text,40
32.0,3421.0,401642.0,45.0,text,40
32.0,1541.0,446016.0,59.0,text,40
32.0,925.0,495333.0,73.0,text,40
32.0,1161.0,539437.0,87.0,text,40
32.0,1312.0,588522.0,101.0,text,40
32.0,1104.0,633314.0,115.0,text,40
32.0,791.0,676435.0,129.0,text,40
32.0,1593.0,721464.0,142.0,text,40
32.0,1290.0,775777.0,157.0,text,40
32.0,7432.0,7435.0,0.0,text,41
32.0,29596.0,38049.0,1.0,text,41
81.0,75030.0,114097.0,2.0,text,41
32.0,8314.0,193328.0,4.0,text,41
32.0,17540.0,278833.0,14.0,text,41
32.0,2906.0,282752.0,15.0,text,41
32.0,4383.0,351160.0,29.0,text,41
32.0,2424.0,407976.0,43.0,text,41
32.0,1620.0,464688.0,57.0,text,41
32.0,1567.0,518320.0,71.0,text,41
32.0,1876.0,579600.0,85.0,text,41
32.0,1364.0,641640.0,99.0,text,41
32.0,2307.0,698648.0,113.0,text,41
32.0,999.0,749888.0,127.0,text,41
32.0,1920.0,808208.0,140.0,text,41
32.0,2747.0,874712.0,155.0,text,41
32.0,2808.0,2820.0,0.0,text,42
32.0,15206.0,19040.0,1.0,text,42
81.0,39898.0,59981.0,2.0,text,42
81.0,15676.0,92342.0,4.0,text,42
32.0,1647.0,109084.0,6.0,text,42
32.0,11068.0,171198.0,16.0,text,42
32.0,2217.0,174427.0,17.0,text,42
32.0,2134.0,228763.0,31.0,text,42
32.0,1349.0,265758.0,45.0,text,42
32.0,813.0,300976.0,59.0,text,42
32.0,1109.0,334919.0,73.0,text,42
32.0,941.0,367415.0,87.0,text,42
32.0,1147.0,400854.0,101.0,text,42
32.0,336.0,432414.0,115.0,text,42
32.0,1516.0,468877.0,129.0,text,42
32.0,2762.0,500453.0,142.0,text,42
32.0,320.0,533707.0,157.0,text,42
32.0,10075.0,10098.0,0.0,text,43
32.0,11518.0,22673.0,1.0,text,43
81.0,51642.0,75331.0,2.0,text,43
81.0,6571.0,102332.0,4.0,text,43
32.0,3745.0,117653.0,6.0,text,43
32.0,17760.0,207553.0,16.0,text,43
32.0,1712.0,210303.0,17.0,text,43
32.0,1779.0,281169.0,31.0,text,43
32.0,1404.0,340054.0,45.0,text,43
32.0,1141.0,401029.0,59.0,text,43
32.0,1206.0,464419.0,73.0,text,43
32.0,1272.0,560935.0,87.0,text,43
32.0,982.0,649287.0,101.0,text,43
32.0,1719.0,745405.0,115.0,text,43
32.0,2451.0,846264.0,129.0,text,43
32.0,1026.0,900745.0,142.0,text,43
32.0,2543.0,1000612.0,157.0,text,43
32.0,11042.0,11055.0,0.0,text,44
32.0,49539.0,61630.0,1.0,text,44
81.0,169983.0,232674.0,2.0,text,44
81.0,14070.0,277426.0,4.0,text,44
32.0,4626.0,303344.0,6.0,text,44
32.0,11638.0,388445.0,16.0,text,44
32.0,1580.0,391032.0,17.0,text,44
32.0,2505.0,483301.0,31.0,text,44
32.0,2424.0,563493.0,45.0,text,44
32.0,1905.0,656440.0,59.0,text,44
32.0,1688.0,746055.0,73.0,text,44
32.0,2109.0,846628.0,87.0,text,44
32.0,2412.0,958797.0,101.0,text,44
32.0,1044.0,1057980.0,115.0,text,44
32.0,2008.0,1152675.0,129.0,text,44
32.0,8854.0,1257568.0,142.0,text,44
32.0,2315.0,1341557.0,157.0,text,44
32.0,709819.0,709824.0,0.0,text,45
32.0,14412.0,725250.0,1.0,text,45
81.0,25107.0,751362.0,2.0,text,45
32.0,3296.0,778560.0,4.0,text,45
32.0,11411.0,869254.0,14.0,text,45
32.0,1416.0,871676.0,15.0,text,45
32.0,2724.0,938708.0,29.0,text,45
32.0,1146.0,984425.0,43.0,text,45
32.0,2292.0,1026289.0,57.0,text,45
32.0,1492.0,1064623.0,71.0,text,45
32.0,987.0,1114581.0,85.0,text,45
32.0,1340.0,1155188.0,99.0,text,45
32.0,1267.0,1203266.0,113.0,text,45
32.0,1924.0,1240161.0,127.0,text,45
32.0,1101.0,1278671.0,140.0,text,45
32.0,1924.0,1328823.0,155.0,text,45
32.0,2671.0,2678.0,0.0,text,46
32.0,17703.0,17710.0,1.0,text,46
81.0,21697.0,40414.0,2.0,text,46
81.0,5645.0,83977.0,4.0,text,46
32.0,91525.0,91532.0,6.0,text,46
32.0,118097.0,118104.0,17.0,text,46
32.0,142769.0,142776.0,31.0,text,46
32.0,167037.0,167044.0,45.0,text,46
32.0,184547.0,184553.0,59.0,text,46
32.0,191359.0,191365.0,73.0,text,46
32.0,196896.0,196902.0,87.0,text,46
32.0,200921.0,200927.0,101.0,text,46
32.0,205509.0,205516.0,115.0,text,46
32.0,214475.0,214481.0,129.0,text,46
32.0,215044.0,215051.0,129.0,text,46
32.0,218117.0,218123.0,142.0,text,46
32.0,13460.0,13466.0,0.0,text,47
32.0,67002.0,81501.0,1.0,text,47
81.0,132208.0,214719.0,2.0,text,47
32.0,16100.0,318124.0,4.0,text,47
32.0,46106.0,436120.0,14.0,text,47
32.0,2279.0,439412.0,15.0,text,47
32.0,11914.0,514230.0,29.0,text,47
32.0,2904.0,564255.0,43.0,text,47
32.0,4705.0,624468.0,57.0,text,47
32.0,2001.0,683565.0,71.0,text,47
32.0,1594.0,736666.0,85.0,text,47
32.0,1578.0,789894.0,99.0,text,47
32.0,1303.0,844229.0,113.0,text,47
32.0,2317.0,906547.0,127.0,text,47
32.0,1555.0,964935.0,140.0,text,47
32.0,1424.0,1032807.0,155.0,text,47
32.0,10399.0,10423.0,0.0,text,48
32.0,38086.0,49524.0,1.0,text,48
81.0,67799.0,118330.0,2.0,text,48
81.0,112024.0,313364.0,4.0,text,48
32.0,3545.0,365255.0,6.0,text,48
32.0,73.0,429975.0,16.0,text,48
32.0,1599.0,432579.0,17.0,text,48
32.0,1536.0,523723.0,31.0,text,48
32.0,0.0,615230.0,45.0,text,48
32.0,16002.0,735377.0,59.0,text,48
32.0,36.0,837555.0,73.0,text,48
32.0,1173.0,930376.0,87.0,text,48
32.0,1072.0,1020451.0,101.0,text,48
32.0,815.0,1107612.0,115.0,text,48
32.0,2059.0,1199981.0,129.0,text,48
32.0,11728.0,1292623.0,142.0,text,48
32.0,3567.0,1347120.0,157.0,text,48
32.0,3994.0,4000.0,0.0,text,49
32.0,58123.0,63144.0,1.0,text,49
81.0,49393.0,113553.0,2.0,text,49
81.0,26814.0,190711.0,4.0,text,49
81.0,7535.0,207845.0,6.0,text,49
32.0,2475.0,215377.0,8.0,text,49
32.0,7402.0,275578.0,18.0,text,49
32.0,890.0,277480.0,19.0,text,49
32.0,1656.0,346961.0,33.0,text,49
32.0,998.0,414998.0,47.0,text,49
32.0,857.0,487996.0,61.0,text,49
32.0,1135.0,558948.0,75.0,text,49
32.0,38682.0,677478.0,89.0,text,49
32.0,1004.0,800147.0,103.0,text,49
32.0,1029.0,876873.0,117.0,text,49
32.0,579.0,958942.0,131.0,text,49
32.0,2901.0,1041601.0,144.0,text,49
32.0,843.0,1098203.0,159.0,text,49
32.0,5288.0,5296.0,0.0,text,50
32.0,3695.0,10009.0,1.0,text,50
81.0,6900.0,17927.0,2.0,text,50
81.0,11514.0,48160.0,4.0,text,50
32.0,3714.0,64472.0,6.0,text,50
32.0,112.0,167200.0,16.0,text,50
32.0,1749.0,169958.0,17.0,text,50
32.0,1126.0,210751.0,31.0,text,50
32.0,847.0,253327.0,45.0,text,50
32.0,1270.0,308414.0,59.0,text,50
32.0,735.0,362790.0,73.0,text,50
32.0,974.0,408182.0,87.0,text,50
32.0,889.0,457158.0,101.0,text,50
32.0,770.0,498550.0,115.0,text,50
32.0,599.0,541127.0,129.0,text,50
32.0,1425.0,583295.0,142.0,text,50
32.0,774.0,636422.0,157.0,text,50
32.0,3661.0,3670.0,0.0,text,51
32.0,31857.0,36577.0,1.0,text,51
81.0,65237.0,102858.0,2.0,text,51
32.0,3741.0,137718.0,4.0,text,51
32.0,16704.0,252622.0,14.0,text,51
32.0,3297.0,256941.0,15.0,text,51
32.0,3438.0,338941.0,29.0,text,51
32.0,2859.0,402846.0,43.0,text,51
32.0,4677.0,472115.0,57.0,text,51
32.0,4259.0,543175.0,71.0,text,51
32.0,8060.0,626301.0,85.0,text,51
32.0,2327.0,690253.0,99.0,text,51
32.0,2849.0,748845.0,113.0,text,51
32.0,3968.0,809709.0,127.0,text,51
32.0,2663.0,866829.0,140.0,text,51
32.0,3353.0,928933.0,155.0,text,51
32.0,7171.0,7176.0,0.0,text,52
32.0,8903.0,17094.0,1.0,text,52
81.0,31297.0,49435.0,2.0,text,52
32.0,3563.0,72359.0,4.0,text,52
32.0,6037.0,127302.0,14.0,text,52
32.0,1137.0,129450.0,15.0,text,52
32.0,1426.0,188636.0,29.0,text,52
32.0,758.0,250537.0,43.0,text,52
32.0,1004.0,315368.0,57.0,text,52
32.0,936.0,380670.0,71.0,text,52
32.0,445.0,448212.0,85.0,text,52
32.0,574.0,522314.0,99.0,text,52
32.0,597.0,601541.0,113.0,text,52
32.0,927.0,682358.0,127.0,text,52
32.0,795.0,757936.0,140.0,text,52
32.0,2147.0,795031.0,155.0,text,52
32.0,3055.0,3060.0,0.0,text,53
32.0,19692.0,23763.0,1.0,text,53
81.0,56624.0,81395.0,2.0,text,53
81.0,21501.0,162275.0,4.0,text,53
32.0,3507.0,237106.0,6.0,text,53
32.0,16089.0,319363.0,16.0,text,53
32.0,2191.0,322562.0,17.0,text,53
32.0,4652.0,397267.0,31.0,text,53
32.0,2305.0,452259.0,45.0,text,53
32.0,3378.0,504999.0,59.0,text,53
32.0,3037.0,560659.0,73.0,text,53
32.0,4733.0,624195.0,87.0,text,53
32.0,6046.0,679571.0,101.0,text,53
32.0,2604.0,730451.0,115.0,text,53
32.0,3397.0,785379.0,129.0,text,53
32.0,7710.0,837923.0,142.0,text,53
32.0,2958.0,896931.0,157.0,text,53
32.0,1817.0,1821.0,0.0,text,54
32.0,34405.0,37233.0,1.0,text,54
81.0,32065.0,70303.0,2.0,text,54
32.0,2933.0,94835.0,4.0,text,54
32.0,4981.0,150041.0,14.0,text,54
32.0,737.0,151782.0,15.0,text,54
32.0,2173.0,223726.0,29.0,text,54
32.0,1226.0,312515.0,43.0,text,54
32.0,1101.0,387235.0,57.0,text,54
32.0,1252.0,466887.0,71.0,text,54
32.0,940.0,556566.0,85.0,text,54
32.0,1275.0,673500.0,99.0,text,54
32.0,774.0,766122.0,113.0,text,54
32.0,813.0,873689.0,127.0,text,54
32.0,4266.0,986279.0,140.0,text,54
32.0,1824.0,1056129.0,155.0,text,54
32.0,4076.0,4078.0,0.0,text,55
32.0,21408.0,26491.0,1.0,text,55
81.0,33545.0,61054.0,2.0,text,55
81.0,18105.0,102053.0,4.0,text,55
32.0,2041.0,145585.0,6.0,text,55
32.0,56819.0,277162.0,16.0,text,55
32.0,1529.0,279697.0,17.0,text,55
32.0,4365.0,340433.0,31.0,text,55
32.0,2122.0,391870.0,45.0,text,55
32.0,1581.0,448775.0,59.0,text,55
32.0,1214.0,520945.0,73.0,text,55
32.0,1203.0,573740.0,87.0,text,55
32.0,1082.0,623354.0,101.0,text,55
32.0,1109.0,669085.0,115.0,text,55
32.0,1477.0,718593.0,129.0,text,55
32.0,1653.0,764452.0,142.0,text,55
32.0,3199.0,829023.0,157.0,text,55
32.0,5107.0,5128.0,0.0,text,56
32.0,21500.0,27676.0,1.0,text,56
81.0,66366.0,95070.0,2.0,text,56
32.0,3593.0,146778.0,4.0,text,56
32.0,2114.0,2118.0,0.0,text,57
32.0,4492.0,7617.0,1.0,text,57
81.0,35242.0,43878.0,2.0,text,57
81.0,16630.0,80613.0,4.0,text,57
32.0,2408.0,94746.0,6.0,text,57
32.0,6426.0,179460.0,16.0,text,57
32.0,1684.0,182155.0,17.0,text,57
32.0,4661.0,252472.0,31.0,text,57
32.0,4049.0,322883.0,45.0,text,57
32.0,2065.0,383906.0,59.0,text,57
32.0,1559.0,450583.0,73.0,text,57
32.0,1765.0,509139.0,87.0,text,57
32.0,1490.0,591279.0,101.0,text,57
32.0,315.0,663279.0,115.0,text,57
32.0,1622.0,738978.0,129.0,text,57
32.0,1402.0,827690.0,142.0,text,57
32.0,1665.0,899865.0,157.0,text,57
32.0,1579.0,1596.0,0.0,text,58
32.0,1413.0,4040.0,1.0,text,58
81.0,9542.0,14592.0,2.0,text,58
81.0,9774.0,33961.0,4.0,text,58
81.0,6664.0,58336.0,6.0,text,58
81.0,649.0,68482.0,8.0,text,58
32.0,2455.0,76376.0,10.0,text,58
32.0,1659.0,123289.0,20.0,text,58
32.0,1047.0,125351.0,21.0,text,58
32.0,677.0,162008.0,35.0,text,58
32.0,593.0,195192.0,49.0,text,58
32.0,563.0,229817.0,63.0,text,58
32.0,525.0,261984.0,77.0,text,58
32.0,483.0,293800.0,91.0,text,58
32.0,448.0,322368.0,105.0,text,58
32.0,225.0,350624.0,119.0,text,58
32.0,604.0,381329.0,133.0,text,58
32.0,587.0,408744.0,146.0,text,58
32.0,665.0,442912.0,161.0,text,58
32.0,6720.0,6725.0,0.0,text,59
32.0,32274.0,40010.0,1.0,text,59
81.0,22938.0,63953.0,2.0,text,59
32.0,6248.0,100594.0,4.0,text,59
32.0,36250.0,258868.0,14.0,text,59
32.0,2565.0,262441.0,15.0,text,59
32.0,2724.0,344361.0,29.0,text,59
32.0,1038.0,422522.0,43.0,text,59
32.0,11446.0,533563.0,57.0,text,59
32.0,2502.0,627776.0,71.0,text,59
32.0,1487.0,696729.0,85.0,text,59
32.0,124973.0,1184746.0,99.0,text,59
32.0,11768.0,1297211.0,113.0,text,59
32.0,1846.0,1388257.0,127.0,text,59
32.0,1223.0,1469458.0,140.0,text,59
32.0,1111.0,1558305.0,155.0,text,59
32.0,3118.0,3135.0,0.0,text,60
32.0,3760.0,7936.0,1.0,text,60
81.0,33003.0,42051.0,2.0,text,60
32.0,1785.0,56377.0,4.0,text,60
32.0,4753.0,124087.0,14.0,text,60
32.0,2005.0,127185.0,15.0,text,60
32.0,37647.0,237743.0,29.0,text,60
32.0,1722.0,305962.0,43.0,text,60
32.0,1458.0,374759.0,57.0,text,60
32.0,3878.0,449953.0,71.0,text,60
32.0,794.0,527804.0,85.0,text,60
32.0,13253.0,619807.0,99.0,text,60
32.0,1357.0,703247.0,113.0,text,60
32.0,1164.0,787532.0,127.0,text,60
32.0,3825.0,901497.0,140.0,text,60
32.0,5107.0,985890.0,155.0,text,60
32.0,2331.0,2335.0,0.0,text,61
32.0,12090.0,15429.0,1.0,text,61
81.0,22518.0,38950.0,2.0,text,61
81.0,8270.0,72545.0,4.0,text,61
32.0,46755.0,131154.0,6.0,text,61
32.0,5392.0,198101.0,16.0,text,61
32.0,1267.0,200372.0,17.0,text,61
32.0,252.0,269094.0,31.0,text,61
32.0,324.0,343432.0,45.0,text,61
32.0,1121.0,413565.0,59.0,text,61
32.0,33.0,488647.0,73.0,text,61
32.0,1743.0,568641.0,87.0,text,61
32.0,730.0,645675.0,101.0,text,61
32.0,1704.0,718840.0,115.0,text,61
32.0,762.0,796633.0,129.0,text,61
32.0,1379.0,872741.0,142.0,text,61
32.0,1288.0,932526.0,157.0,text,61
32.0,3535.0,3539.0,0.0,text,62
32.0,12553.0,17101.0,1.0,text,62
81.0,42469.0,60578.0,2.0,text,62
81.0,19830.0,104633.0,4.0,text,62
32.0,2680.0,126541.0,6.0,text,62
32.0,10375.0,238840.0,16.0,text,62
32.0,1485.0,241328.0,17.0,text,62
32.0,1233.0,326428.0,31.0,text,62
32.0,6766.0,412502.0,45.0,text,62
32.0,1821.0,505720.0,59.0,text,62
32.0,1615.0,609510.0,73.0,text,62
32.0,2366.0,718145.0,87.0,text,62
32.0,1440.0,824827.0,101.0,text,62
32.0,1754.0,927288.0,115.0,text,62
32.0,1795.0,1026586.0,129.0,text,62
32.0,1486.0,1133317.0,142.0,text,62
32.0,4142.0,1219672.0,157.0,text,62
32.0,14051.0,14055.0,0.0,text,63
32.0,11491.0,26553.0,1.0,text,63
81.0,38314.0,65876.0,2.0,text,63
81.0,29528.0,119367.0,4.0,text,63
32.0,7598.0,138214.0,6.0,text,63
32.0,11999.0,210909.0,16.0,text,63
32.0,897.0,212841.0,17.0,text,63
32.0,943.0,257973.0,31.0,text,63
32.0,4765.0,308900.0,45.0,text,63
32.0,1725.0,370438.0,59.0,text,63
32.0,2742.0,432609.0,73.0,text,63
32.0,2167.0,483784.0,87.0,text,63
32.0,1994.0,535411.0,101.0,text,63
32.0,5521.0,590775.0,115.0,text,63
32.0,1647.0,639231.0,129.0,text,63
32.0,1691.0,689856.0,142.0,text,63
32.0,1181.0,750575.0,157.0,text,63
32.0,67819.0,67827.0,0.0,text,64
32.0,20685.0,89529.0,1.0,text,64
81.0,48311.0,138852.0,2.0,text,64
81.0,22376.0,190929.0,4.0,text,64
32.0,14468.0,216725.0,6.0,text,64
32.0,9783.0,298643.0,16.0,text,64
32.0,1392.0,301044.0,17.0,text,64
32.0,4414.0,4418.0,0.0,text,65
32.0,20456.0,25878.0,1.0,text,65
81.0,35303.0,62197.0,2.0,text,65
81.0,3782.0,90977.0,4.0,text,65
81.0,10059.0,111297.0,6.0,text,65
32.0,3535.0,124374.0,8.0,text,65
32.0,8911.0,185688.0,18.0,text,65
32.0,1208.0,187904.0,19.0,text,65
32.0,5060.0,264386.0,33.0,text,65
32.0,3474.0,328834.0,47.0,text,65
32.0,954.0,396274.0,61.0,text,65
32.0,2348.0,462224.0,75.0,text,65
32.0,402.0,527643.0,89.0,text,65
32.0,298.0,601003.0,103.0,text,65
32.0,702.0,675036.0,117.0,text,65
32.0,955.0,752176.0,131.0,text,65
32.0,683.0,828314.0,144.0,text,65
32.0,905.0,874027.0,159.0,text,65
32.0,6312.0,6317.0,0.0,text,66
32.0,5865.0,13187.0,1.0,text,66
81.0,49693.0,63890.0,2.0,text,66
32.0,2185.0,114032.0,4.0,text,66
32.0,448.0,169788.0,14.0,text,66
32.0,727.0,171522.0,15.0,text,66
32.0,265.0,219946.0,29.0,text,66
32.0,3080.0,262499.0,43.0,text,66
32.0,1500.0,302155.0,57.0,text,66
32.0,1620.0,339614.0,71.0,text,66
32.0,746.0,374361.0,85.0,text,66
32.0,265.0,408581.0,99.0,text,66
32.0,5047.0,451459.0,113.0,text,66
32.0,1586.0,486872.0,127.0,text,66
32.0,1277.0,525969.0,140.0,text,66
32.0,1944.0,564963.0,155.0,text,66
32.0,35935.0,35987.0,0.0,text,67
32.0,4388.0,4408.0,0.0,text,67
32.0,2164.0,2195.0,0.0,text,67
32.0,1368.0,4591.0,1.0,text,67
81.0,4783.0,10393.0,2.0,text,67
81.0,36767.0,72432.0,4.0,text,67
32.0,6029.0,100272.0,6.0,text,67
32.0,17785.0,189377.0,16.0,text,67
32.0,2032.0,192417.0,17.0,text,67
32.0,5214.0,281415.0,31.0,text,67
32.0,1903.0,358507.0,45.0,text,67
32.0,2192.0,440644.0,59.0,text,67
32.0,2382.0,529013.0,73.0,text,67
32.0,7139.0,628800.0,87.0,text,67
32.0,3923.0,731922.0,101.0,text,67
32.0,3063.0,836302.0,115.0,text,67
32.0,19344.0,1005251.0,129.0,text,67
32.0,2812.0,1107060.0,142.0,text,67
32.0,4621.0,1191643.0,157.0,text,67
32.0,36844.0,36850.0,0.0,text,68
32.0,18987.0,56868.0,1.0,text,68
81.0,316689.0,374573.0,2.0,text,68
32.0,1906.0,400820.0,4.0,text,68
32.0,21272.0,489611.0,14.0,text,68
32.0,1478.0,492099.0,15.0,text,68
32.0,6135.0,565075.0,29.0,text,68
32.0,2051.0,619773.0,43.0,text,68
32.0,1747.0,680779.0,57.0,text,68
32.0,282.0,730787.0,71.0,text,68
32.0,2105.0,801795.0,85.0,text,68
32.0,2346.0,868075.0,99.0,text,68
32.0,1840.0,938570.0,113.0,text,68
32.0,2123.0,1011346.0,127.0,text,68
32.0,1929.0,1093803.0,140.0,text,68
32.0,2114.0,1157578.0,155.0,text,68
32.0,1756.0,1763.0,0.0,text,69
32.0,8960.0,11738.0,1.0,text,69
81.0,33189.0,45941.0,2.0,text,69
32.0,5411.0,76845.0,4.0,text,69
32.0,2708.0,2712.0,0.0,text,70
32.0,45703.0,49424.0,1.0,text,70
81.0,33416.0,83853.0,2.0,text,70
81.0,23334.0,133457.0,4.0,text,70
32.0,3792.0,150110.0,6.0,text,70
32.0,7549.0,247793.0,16.0,text,70
32.0,1723.0,250520.0,17.0,text,70
32.0,2009.0,302612.0,31.0,text,70
32.0,1124.0,344017.0,45.0,text,70
32.0,800.0,390317.0,59.0,text,70
32.0,2074.0,434465.0,73.0,text,70
32.0,9555.0,490726.0,87.0,text,70
32.0,614.0,527623.0,101.0,text,70
32.0,793.0,589407.0,115.0,text,70
32.0,1027.0,640009.0,129.0,text,70
32.0,856.0,679618.0,142.0,text,70
32.0,1105.0,735841.0,157.0,text,70
32.0,9707.0,9712.0,0.0,text,71
32.0,63321.0,74053.0,1.0,text,71
81.0,46048.0,121109.0,2.0,text,71
81.0,18950.0,178132.0,4.0,text,71
32.0,5126.0,200147.0,6.0,text,71
32.0,15686.0,299146.0,16.0,text,71
32.0,2211.0,302362.0,17.0,text,71
32.0,5687.0,391803.0,31.0,text,71
32.0,6087.0,469121.0,45.0,text,71
32.0,2957.0,546329.0,59.0,text,71
32.0,2796.0,615584.0,73.0,text,71
32.0,3149.0,687494.0,87.0,text,71
32.0,4317.0,768478.0,101.0,text,71
32.0,3646.0,843213.0,115.0,text,71
32.0,4053.0,914038.0,129.0,text,71
32.0,3850.0,986860.0,142.0,text,71
32.0,1862.0,1075428.0,157.0,text,71
32.0,5381.0,5384.0,0.0,text,72
32.0,24655.0,31047.0,1.0,text,72
81.0,40482.0,72534.0,2.0,text,72
81.0,15889.0,124005.0,4.0,text,72
32.0,38645.0,176348.0,6.0,text,72
32.0,19891.0,304221.0,16.0,text,72
32.0,1612.0,306836.0,17.0,text,72
32.0,5633.0,377572.0,31.0,text,72
32.0,3234.0,435387.0,45.0,text,72
32.0,2401.0,496634.0,59.0,text,72
32.0,2097.0,560745.0,73.0,text,72
32.0,2657.0,610417.0,87.0,text,72
32.0,2090.0,656304.0,101.0,text,72
32.0,3729.0,711880.0,115.0,text,72
32.0,3312.0,789246.0,129.0,text,72
32.0,3184.0,875037.0,142.0,text,72
32.0,3156.0,953501.0,157.0,text,72
32.0,4634.0,4643.0,0.0,text,73
32.0,15840.0,21517.0,1.0,text,73
81.0,86325.0,108856.0,2.0,text,73
32.0,5444.0,154847.0,4.0,text,73
32.0,9954.0,230205.0,14.0,text,73
32.0,1403.0,232629.0,15.0,text,73
32.0,1585.0,306158.0,29.0,text,73
32.0,943.0,381230.0,43.0,text,73
32.0,1084.0,460350.0,57.0,text,73
32.0,701.0,535012.0,71.0,text,73
32.0,1285.0,617887.0,85.0,text,73
32.0,1622.0,710054.0,99.0,text,73
32.0,1367.0,801174.0,113.0,text,73
32.0,1383.0,891222.0,127.0,text,73
32.0,4044.0,1017395.0,140.0,text,73
32.0,1689.0,1114736.0,155.0,text,73
32.0,2823.0,2829.0,0.0,text,74
32.0,26339.0,30177.0,1.0,text,74
81.0,30678.0,61865.0,2.0,text,74
81.0,38973.0,118417.0,4.0,text,74
81.0,135200.0,273337.0,6.0,text,74
81.0,5451.0,301612.0,8.0,text,74
81.0,1597.0,310827.0,10.0,text,74
81.0,1064.0,322531.0,12.0,text,74
32.0,9582.0,337947.0,14.0,text,74
32.0,12479.0,405485.0,24.0,text,74
32.0,1407.0,407899.0,25.0,text,74
32.0,4532.0,486340.0,39.0,text,74
32.0,8044.0,570745.0,53.0,text,74
32.0,1230.0,642271.0,67.0,text,74
32.0,1051.0,724843.0,81.0,text,74
32.0,902.0,800459.0,95.0,text,74
32.0,1745.0,884241.0,109.0,text,74
32.0,778.0,978432.0,123.0,text,74
32.0,659.0,1084345.0,137.0,text,74
32.0,1549.0,1183476.0,150.0,text,74
32.0,2316.0,1267436.0,165.0,text,74
32.0,7544.0,7554.0,0.0,text,75
32.0,4421.0,4427.0,0.0,text,75
32.0,13350.0,18800.0,1.0,text,75
81.0,19066.0,38875.0,2.0,text,75
81.0,5561.0,65825.0,4.0,text,75
81.0,7721.0,83398.0,6.0,text,75
81.0,2634.0,97893.0,8.0,text,75
32.0,1567.0,106959.0,10.0,text,75
32.0,5065.0,165499.0,20.0,text,75
32.0,1122.0,167634.0,21.0,text,75
32.0,2820.0,222578.0,35.0,text,75
32.0,1326.0,266616.0,49.0,text,75
32.0,1269.0,308072.0,63.0,text,75
32.0,1138.0,348408.0,77.0,text,75
32.0,1606.0,394179.0,91.0,text,75
32.0,1054.0,436964.0,105.0,text,75
32.0,1319.0,488878.0,119.0,text,75
32.0,1048.0,546765.0,133.0,text,75
32.0,1814.0,582684.0,146.0,text,75
32.0,1831.0,624747.0,161.0,text,75
32.0,3695.0,3704.0,0.0,text,76
32.0,21083.0,25838.0,1.0,text,76
81.0,32719.0,59594.0,2.0,text,76
32.0,4397.0,110661.0,4.0,text,76
32.0,377502.0,552515.0,14.0,text,76
32.0,2974.0,556528.0,15.0,text,76
32.0,3148.0,633975.0,29.0,text,76
32.0,2010.0,728180.0,43.0,text,76
32.0,2226.0,784059.0,57.0,text,76
32.0,12573.0,860692.0,71.0,text,76
32.0,1954.0,921562.0,85.0,text,76
32.0,2082.0,978441.0,99.0,text,76
32.0,5048.0,1037271.0,113.0,text,76
32.0,3946.0,1090272.0,127.0,text,76
32.0,2556.0,1127532.0,140.0,text,76
32.0,1502.0,1170990.0,155.0,text,76
32.0,2817.0,2821.0,0.0,text,77
32.0,10400.0,14225.0,1.0,text,77
81.0,39017.0,54250.0,2.0,text,77
81.0,24563.0,120019.0,4.0,text,77
32.0,20032.0,152865.0,6.0,text,77
32.0,1740.0,237089.0,16.0,text,77
32.0,1711.0,239809.0,17.0,text,77
32.0,3556.0,307115.0,31.0,text,77
32.0,1244.0,357732.0,45.0,text,77
32.0,1756.0,405872.0,59.0,text,77
32.0,1395.0,456267.0,73.0,text,77
32.0,1185.0,511646.0,87.0,text,77
32.0,876.0,560534.0,101.0,text,77
32.0,1365.0,624071.0,115.0,text,77
32.0,864.0,682173.0,129.0,text,77
32.0,1509.0,732705.0,142.0,text,77
32.0,1156.0,807748.0,157.0,text,77
32.0,1676.0,1692.0,0.0,text,78
32.0,13559.0,16268.0,1.0,text,78
81.0,49201.0,66487.0,2.0,text,78
